Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Authorization,Firefox 61.0,\u0410\u0432\u0442\u043E\u0440\u0438\u0437\u0430\u0446\u0438\u044F,2018-08-09 14:59:37,2018-08-09 15:01:24,"1m - 46,344s",FAILED
,,,,,,
Test Cases/Base/Authorization,Firefox 61.0,,2018-08-09 14:59:38,2018-08-09 15:01:23,"1m - 45,628s",FAILED
openBrowser,Firefox 61.0,Переход на тестовый стенд,2018-08-09 14:59:38,2018-08-09 15:00:50,"1m - 11,733s",PASSED
maximizeWindow,Firefox 61.0,Максимальный экран браузера,2018-08-09 15:00:50,2018-08-09 15:00:50,"0,062s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия поля ""Имя пользователя""",2018-08-09 15:00:50,2018-08-09 15:00:50,"0,093s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия поля ""Пароль""",2018-08-09 15:00:50,2018-08-09 15:00:50,"0,016s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия кнопки ""Войти""",2018-08-09 15:00:50,2018-08-09 15:00:50,"0,012s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия кнопки ""Войти по ЭП""",2018-08-09 15:00:50,2018-08-09 15:00:50,"0,017s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия ссылки ""Регистрация""",2018-08-09 15:00:50,2018-08-09 15:00:50,"0,013s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия ссылки ""Восстановление пароля""",2018-08-09 15:00:50,2018-08-09 15:00:50,"0,013s",PASSED
setText,Firefox 61.0,Ввод логина,2018-08-09 15:00:50,2018-08-09 15:00:50,"0,188s",PASSED
setText,Firefox 61.0,Ввод пароля,2018-08-09 15:00:50,2018-08-09 15:00:50,"0,062s",PASSED
click,Firefox 61.0,"Клик по кнопке ""Войти""",2018-08-09 15:00:50,2018-08-09 15:00:52,"1,480s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Мои задачи""",2018-08-09 15:00:52,2018-08-09 15:01:23,"31,630s",FAILED
