Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Authorization,Firefox 61.0,\u0410\u0432\u0442\u043E\u0440\u0438\u0437\u0430\u0446\u0438\u044F,2018-08-09 08:11:33,2018-08-09 08:11:44,"10,835s",PASSED
,,,,,,
Test Cases/Base/Authorization,Firefox 61.0,,2018-08-09 08:11:33,2018-08-09 08:11:43,"10,161s",PASSED
openBrowser,Firefox 61.0,Переход на тестовый стенд,2018-08-09 08:11:33,2018-08-09 08:11:40,"6,590s",PASSED
maximizeWindow,Firefox 61.0,Максимальный экран браузера,2018-08-09 08:11:40,2018-08-09 08:11:40,"0,098s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия поля ""Имя пользователя""",2018-08-09 08:11:40,2018-08-09 08:11:40,"0,065s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия поля ""Пароль""",2018-08-09 08:11:40,2018-08-09 08:11:40,"0,017s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия кнопки ""Войти""",2018-08-09 08:11:40,2018-08-09 08:11:40,"0,015s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия кнопки ""Войти по ЭП""",2018-08-09 08:11:40,2018-08-09 08:11:40,"0,016s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия ссылки ""Регистрация""",2018-08-09 08:11:40,2018-08-09 08:11:40,"0,019s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия ссылки ""Восстановление пароля""",2018-08-09 08:11:40,2018-08-09 08:11:40,"0,026s",PASSED
setText,Firefox 61.0,Ввод логина,2018-08-09 08:11:40,2018-08-09 08:11:41,"0,228s",PASSED
setText,Firefox 61.0,Ввод пароля,2018-08-09 08:11:41,2018-08-09 08:11:41,"0,116s",PASSED
click,Firefox 61.0,"Клик по кнопке ""Войти""",2018-08-09 08:11:41,2018-08-09 08:11:43,"2,535s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Мои задачи""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,017s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Планирование""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,015s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Осуществление закупок""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,016s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Контракты/Договоры""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,016s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Мониторинг, аудит""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,019s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Отчетность""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,013s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Администрирование""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,016s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия кнопки ""Выход""",2018-08-09 08:11:43,2018-08-09 08:11:43,"0,010s",PASSED
