Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Registration,Firefox 61.0,\u0420\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u044F \u043D\u043E\u0432\u043E\u0433\u043E \u043F\u043E\u043B\u044C\u0437\u043E\u0432\u0430\u0442\u0435\u043B\u044F,2018-08-09 14:46:08,2018-08-09 14:46:46,"38,472s",PASSED
,,,,,,
Test Cases/Base/Registration,Firefox 61.0,,2018-08-09 14:46:08,2018-08-09 14:46:45,"37,411s",PASSED
openBrowser,Firefox 61.0,Переход на тестовый стенд,2018-08-09 14:46:08,2018-08-09 14:46:16,"7,969s",PASSED
maximizeWindow,Firefox 61.0,Максимальный экран браузера,2018-08-09 14:46:16,2018-08-09 14:46:16,"0,118s",PASSED
click,Firefox 61.0,Переход на форму регистрации,2018-08-09 14:46:16,2018-08-09 14:46:22,"5,357s",PASSED
click,Firefox 61.0,Разворачивается список организаций,2018-08-09 14:46:22,2018-08-09 14:46:29,"7,789s",PASSED
setText,Firefox 61.0,Вводится значние в поле поиска организаций,2018-08-09 14:46:29,2018-08-09 14:46:30,"0,444s",PASSED
sendKeys,Firefox 61.0,Выбор найденной организации кликом на Enter,2018-08-09 14:46:30,2018-08-09 14:46:30,"0,045s",PASSED
click,Firefox 61.0,Установка чекбокса смены руководителя,2018-08-09 14:46:30,2018-08-09 14:46:30,"0,277s",PASSED
setText,Firefox 61.0,Ввод фамилии,2018-08-09 14:46:30,2018-08-09 14:46:30,"0,093s",PASSED
setText,Firefox 61.0,Ввод имени,2018-08-09 14:46:30,2018-08-09 14:46:30,"0,104s",PASSED
setText,Firefox 61.0,Ввод отчества,2018-08-09 14:46:30,2018-08-09 14:46:30,"0,084s",PASSED
setText,Firefox 61.0,Ввод должности,2018-08-09 14:46:30,2018-08-09 14:46:31,"0,145s",PASSED
setText,Firefox 61.0,Ввод электронной почты,2018-08-09 14:46:31,2018-08-09 14:46:31,"0,267s",PASSED
setText,Firefox 61.0,Ввод телефона,2018-08-09 14:46:31,2018-08-09 14:46:31,"0,282s",PASSED
setText,Firefox 61.0,Ввод логина,2018-08-09 14:46:31,2018-08-09 14:46:31,"0,214s",PASSED
setText,Firefox 61.0,Ввод пароля,2018-08-09 14:46:31,2018-08-09 14:46:32,"0,245s",PASSED
setText,Firefox 61.0,Ввод дублирующего пароля,2018-08-09 14:46:32,2018-08-09 14:46:32,"0,240s",PASSED
click,Firefox 61.0,Завершение регистрации нового пользователя,2018-08-09 14:46:32,2018-08-09 14:46:37,"5,519s",PASSED
verifyElementPresent,Firefox 61.0,Проверка успешной регистрации,2018-08-09 14:46:37,2018-08-09 14:46:45,"7,959s",PASSED
