Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Authorization,Firefox 61.0,\u0410\u0432\u0442\u043E\u0440\u0438\u0437\u0430\u0446\u0438\u044F,2018-08-09 14:47:52,2018-08-09 14:48:52,"1m - 0,002s",FAILED
,,,,,,
Test Cases/Base/Authorization,Firefox 61.0,,2018-08-09 14:47:52,2018-08-09 14:48:52,"59,446s",FAILED
openBrowser,Firefox 61.0,Переход на тестовый стенд,2018-08-09 14:47:53,2018-08-09 14:48:17,"24,531s",PASSED
maximizeWindow,Firefox 61.0,Максимальный экран браузера,2018-08-09 14:48:17,2018-08-09 14:48:17,"0,093s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия поля ""Имя пользователя""",2018-08-09 14:48:17,2018-08-09 14:48:17,"0,052s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия поля ""Пароль""",2018-08-09 14:48:17,2018-08-09 14:48:17,"0,018s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия кнопки ""Войти""",2018-08-09 14:48:17,2018-08-09 14:48:17,"0,013s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия кнопки ""Войти по ЭП""",2018-08-09 14:48:17,2018-08-09 14:48:17,"0,010s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия ссылки ""Регистрация""",2018-08-09 14:48:17,2018-08-09 14:48:17,"0,018s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия ссылки ""Восстановление пароля""",2018-08-09 14:48:17,2018-08-09 14:48:17,"0,016s",PASSED
setText,Firefox 61.0,Ввод логина,2018-08-09 14:48:17,2018-08-09 14:48:18,"0,222s",PASSED
setText,Firefox 61.0,Ввод пароля,2018-08-09 14:48:18,2018-08-09 14:48:18,"0,063s",PASSED
click,Firefox 61.0,"Клик по кнопке ""Войти""",2018-08-09 14:48:18,2018-08-09 14:48:21,"3,028s",PASSED
verifyElementPresent,Firefox 61.0,"Проверка наличия меню ""Мои задачи""",2018-08-09 14:48:21,2018-08-09 14:48:52,"31,097s",FAILED
